country,year,sample,serial,hhwt,geo1_ca2011,pernum,perwt,age,sex,bplcountry,citizen,empstat,empstatd,labforce,occisco,occ,indgen,ind,incearn
124,2011,124201101,83181000,32.04,12,4,32.04,21,2,24020,2,3,300,1,3,35,114,18,100
124,2011,124201101,83260000,32.62,59,6,32.62,60,2,33110,3,3,300,1,3,35,114,18,10400
124,2011,124201101,83314000,31.96,24,2,31.96,50,2,24020,2,3,300,1,3,35,112,14,12200
124,2011,124201101,83332000,32.02,48,2,32.02,46,2,24020,2,1,100,2,3,35,112,14,48000
124,2011,124201101,83404000,31.96,24,1,31.96,63,2,24020,2,1,100,2,3,35,113,15,12500
124,2011,124201101,83466000,32.1,59,1,32.1,60,2,24020,2,1,100,2,3,35,112,14,36100
124,2011,124201101,83491000,32.03,35,1,32.03,55,2,33080,3,1,100,2,3,35,114,18,24000
124,2011,124201101,83493000,32.03,35,2,32.03,35,2,24020,2,1,100,2,3,35,112,14,34600
124,2011,124201101,83498000,34.44,46,2,34.44,55,2,24020,2,1,100,2,3,35,112,14,30800
124,2011,124201101,83508000,34.61,59,2,34.61,24,2,24020,2,1,100,2,3,35,113,15,40600
124,2011,124201101,83508000,34.61,59,4,34.61,22,2,24020,2,1,100,2,3,35,113,15,12300
124,2011,124201101,83545000,32.03,35,2,32.03,34,2,24020,2,1,100,2,3,35,112,14,29800
124,2011,124201101,83558000,32.1,59,1,32.1,64,2,44999,3,1,100,2,3,35,112,14,26300
124,2011,124201101,83598000,32,24,5,32,43,2,21140,4,1,100,2,3,35,114,18,21700
124,2011,124201101,83638000,31.72,48,6,31.72,30,2,19999,4,1,100,2,3,35,114,18,5900
124,2011,124201101,83715000,32.03,35,2,32.03,46,2,24020,2,3,300,1,3,35,112,14,0
124,2011,124201101,83741000,32.03,35,3,32.03,15,2,24020,2,3,300,1,3,35,113,15,3000
124,2011,124201101,83798000,74.19,24,1,74.19,69,2,24020,2,1,100,2,3,35,112,14,2100
124,2011,124201101,83836000,31.84,46,1,31.84,41,2,24020,2,1,100,2,3,35,113,15,3000
124,2011,124201101,83885000,53.98,35,2,53.98,46,2,24020,2,1,100,2,3,35,113,15,16100
124,2011,124201101,83930000,32.03,35,2,32.03,57,2,24020,2,1,100,2,3,35,112,14,31200
124,2011,124201101,83947000,31.89,47,2,31.89,33,2,24020,2,1,100,2,3,35,112,14,30500
124,2011,124201101,83974000,31.96,24,2,31.96,24,2,24020,2,1,100,2,3,35,113,15,7500
124,2011,124201101,84206000,32.03,35,5,32.03,54,2,33080,4,1,100,2,3,35,114,18,19500
124,2011,124201101,84336000,31.64,10,5,31.64,15,2,24020,2,3,300,1,3,35,113,15,500
124,2011,124201101,84401000,32.02,48,2,32.02,59,2,24020,2,3,300,1,3,35,114,18,57200
124,2011,124201101,84441000,32.03,35,2,32.03,37,2,23000,4,1,100,2,3,35,113,15,1300
124,2011,124201101,84454000,31.96,24,2,31.96,25,2,32110,4,1,100,2,3,35,114,18,10200
124,2011,124201101,84544000,38.35,11,2,38.35,43,2,24020,2,1,100,2,3,35,113,15,43500
124,2011,124201101,84548000,32.03,35,2,32.03,41,2,24020,2,1,100,2,3,35,113,15,11100
124,2011,124201101,84569000,31.96,24,2,31.96,32,2,24020,2,1,100,2,3,35,112,14,-1600
124,2011,124201101,84645000,35.45,46,2,35.45,28,2,24020,2,1,100,2,3,35,113,15,26600
124,2011,124201101,84657000,32.02,48,1,32.02,18,2,24020,2,1,100,2,3,35,114,18,6600
124,2011,124201101,84673000,32.03,35,2,32.03,47,2,24020,2,1,100,2,3,35,112,14,2500
124,2011,124201101,84689000,31.96,24,2,31.96,31,2,24020,2,1,100,2,3,35,112,14,4500
124,2011,124201101,84802000,32,24,2,32,41,2,39999,3,1,100,2,3,35,112,14,16300
124,2011,124201101,84822000,32.03,35,2,32.03,52,2,24020,2,1,100,2,3,35,112,14,25100
124,2011,124201101,84883000,31.96,24,2,31.96,38,2,13000,3,1,100,2,3,35,114,18,1400
124,2011,124201101,85017000,32.03,35,2,32.03,45,2,32100,4,1,100,2,3,35,112,14,13400
124,2011,124201101,85020000,32.03,35,2,32.03,25,2,24020,2,1,100,2,3,35,113,15,3900
124,2011,124201101,85097000,32.02,48,1,32.02,34,2,32040,3,1,100,2,3,35,112,14,49600
124,2011,124201101,85123000,31.96,24,2,31.96,44,2,24020,2,1,100,2,3,35,112,14,9100
124,2011,124201101,85161000,67.29,24,1,67.29,48,2,21999,3,1,100,2,3,35,113,15,36600
124,2011,124201101,85177000,34.5,10,2,34.5,49,2,24020,2,3,300,1,3,35,113,15,12400
124,2011,124201101,85177000,34.5,10,5,34.5,31,2,24020,2,1,100,2,3,35,113,15,7500
124,2011,124201101,85203000,31.84,46,2,31.84,20,2,24020,2,1,100,2,3,35,113,15,17500
124,2011,124201101,85217000,32.03,35,2,32.03,26,2,24020,2,1,100,2,3,35,113,15,33600
124,2011,124201101,85235000,32.03,35,2,32.03,25,2,24020,2,1,100,2,3,35,112,14,10500
124,2011,124201101,85238000,178.55,13,2,178.55,41,2,24020,2,2,200,2,3,35,112,14,7800
124,2011,124201101,85281000,31.69,13,2,31.69,61,2,24020,2,3,300,1,3,35,113,15,0
124,2011,124201101,85413000,32.03,35,1,32.03,54,2,33080,3,1,100,2,3,35,114,18,36500
124,2011,124201101,85463000,31.69,13,2,31.69,39,2,24020,2,1,100,2,3,35,112,14,23000
124,2011,124201101,85515000,32.1,59,1,32.1,56,2,42120,3,1,100,2,3,35,113,15,23800
124,2011,124201101,85533000,31.96,24,1,31.96,48,2,24020,2,1,100,2,3,35,113,15,32300
124,2011,124201101,85654000,49.18,35,2,49.18,43,2,11000,3,1,100,2,3,35,113,15,42800
124,2011,124201101,85680000,35.6,35,2,35.6,38,2,24020,2,1,100,2,3,35,113,15,13800
124,2011,124201101,85800000,32.1,59,4,32.1,16,2,24020,2,1,100,2,3,35,114,18,200
124,2011,124201101,85914000,32.1,59,2,32.1,56,2,24020,2,1,100,2,3,35,114,18,100
124,2011,124201101,86053000,31.69,13,1,31.69,54,2,42120,2,1,100,2,3,35,113,15,9900
124,2011,124201101,86087000,32.02,48,1,32.02,28,2,11000,3,1,100,2,3,35,113,15,18400
124,2011,124201101,86201000,31.96,24,1,31.96,57,2,24020,2,1,100,2,3,35,112,14,11900
124,2011,124201101,86564000,45.43,24,1,45.43,63,2,21999,3,1,100,2,3,35,113,15,17900
124,2011,124201101,86583000,32.1,59,2,32.1,48,2,32050,3,1,100,2,3,35,112,14,39000
124,2011,124201101,86598000,32.02,48,1,32.02,57,2,24020,2,1,100,2,3,35,112,14,22800
124,2011,124201101,86604000,31.89,47,2,31.89,35,2,24020,2,1,100,2,3,35,112,14,55100
124,2011,124201101,86746000,31.96,24,2,31.96,24,2,24020,2,1,100,2,3,35,113,15,26300
124,2011,124201101,86778000,32.1,59,2,32.1,33,2,24020,2,1,100,2,3,35,113,15,19600
124,2011,124201101,86904000,32.1,59,2,32.1,48,2,24020,2,1,100,2,3,35,112,14,4200
124,2011,124201101,86910000,32.02,48,1,32.02,32,2,24020,2,1,100,2,3,35,114,18,22000
124,2011,124201101,86912000,32.03,35,4,32.03,18,2,24020,2,1,100,2,3,35,112,14,300
124,2011,124201101,87005000,31.96,24,2,31.96,59,2,24020,2,3,300,1,3,35,114,18,13100
124,2011,124201101,87024000,32.03,35,1,32.03,63,2,41999,3,1,100,2,3,35,113,15,25000
124,2011,124201101,87092000,32.03,35,5,32.03,43,2,33080,4,1,100,2,3,35,114,18,0
124,2011,124201101,87189000,31.96,24,2,31.96,47,2,24020,2,1,100,2,3,35,113,15,38200
124,2011,124201101,87333000,32.1,59,2,32.1,35,2,22000,4,1,100,2,3,35,113,15,19000
124,2011,124201101,87362000,45.84,24,1,45.84,61,2,21999,3,3,300,1,3,35,113,15,0
124,2011,124201101,87390000,32.1,59,2,32.1,34,2,24020,2,1,100,2,3,35,114,18,22300
124,2011,124201101,87419000,47.91,35,1,47.91,51,2,21140,3,1,100,2,3,35,113,15,20600
124,2011,124201101,87768000,32.03,35,2,32.03,37,2,24020,2,1,100,2,3,35,113,15,15100
124,2011,124201101,87839000,50.39,24,5,50.39,47,2,33080,4,1,100,2,3,35,114,18,19900
124,2011,124201101,87846000,32.1,59,2,32.1,40,2,24020,2,1,100,2,3,35,113,15,27400
124,2011,124201101,87884000,42.64,24,2,42.64,45,2,24020,2,1,100,2,3,35,112,14,47900
124,2011,124201101,87886000,77.24,48,2,77.24,44,2,23000,3,3,300,1,3,35,112,14,7200
124,2011,124201101,88077000,31.96,24,2,31.96,42,2,24020,2,1,100,2,3,35,112,14,25200
124,2011,124201101,88077000,31.96,24,3,31.96,22,2,24020,2,1,100,2,3,35,112,14,17200
124,2011,124201101,88093000,32.03,35,2,32.03,29,2,24020,2,3,300,1,3,35,112,14,39900
124,2011,124201101,88142000,32.02,48,1,32.02,63,2,24020,2,1,100,2,3,35,112,14,29200
124,2011,124201101,88181000,32.02,48,2,32.02,57,2,24020,2,3,300,1,3,35,112,14,7600
124,2011,124201101,88203000,32.04,12,1,32.04,52,2,24020,2,1,100,2,3,35,113,15,11200
124,2011,124201101,88256000,31.17,48,7,31.17,18,2,24020,2,2,200,2,3,35,113,15,900
124,2011,124201101,88353000,32.03,35,1,32.03,20,2,24020,2,1,100,2,3,35,113,15,20000
124,2011,124201101,88451000,32.03,35,1,32.03,46,2,21999,3,2,200,2,3,35,113,15,21400
124,2011,124201101,88491000,32.03,35,1,32.03,30,2,32050,3,1,100,2,3,35,114,18,29300
124,2011,124201101,88523000,32.03,35,1,32.03,55,2,24020,2,1,100,2,3,35,112,14,41200
124,2011,124201101,88624000,31.69,13,2,31.69,42,2,24020,2,1,100,2,3,35,113,15,19300
124,2011,124201101,88745000,31.96,24,2,31.96,44,2,24020,2,1,100,2,3,35,113,15,17600
124,2011,124201101,88758000,32.62,59,6,32.62,39,2,33080,4,1,100,2,3,35,114,18,0
124,2011,124201101,88761000,32.1,59,5,32.1,36,2,33080,4,1,100,2,3,35,114,18,16800
124,2011,124201101,88820000,32.1,59,2,32.1,42,2,24020,2,1,100,2,3,35,112,14,18900
124,2011,124201101,88884000,32.03,35,2,32.03,54,2,24020,2,1,100,2,3,35,112,14,37000
124,2011,124201101,88908000,32.03,35,5,32.03,19,2,24020,2,3,300,1,3,35,114,18,17200
124,2011,124201101,88953000,31.69,13,2,31.69,27,2,24020,2,2,200,2,3,35,112,14,0
124,2011,124201101,89008000,32.42,35,5,32.42,66,2,31010,4,1,100,2,3,35,113,15,3500
124,2011,124201101,89041000,33.33,59,1,33.33,54,2,24020,2,1,100,2,3,35,113,15,25000
124,2011,124201101,89053000,36.14,35,1,36.14,49,2,33080,4,1,100,2,3,35,114,18,3800
124,2011,124201101,89170000,31.72,48,1,31.72,39,2,22000,3,1,100,2,3,35,114,18,0
124,2011,124201101,89219000,32.03,35,2,32.03,45,2,24020,2,1,100,2,3,35,112,14,14400
124,2011,124201101,89266000,31.96,24,1,31.96,59,2,24020,2,3,300,1,3,35,114,18,2400
124,2011,124201101,89287000,32.1,59,2,32.1,51,2,24020,2,1,100,2,3,35,112,14,34700
124,2011,124201101,89294000,31.96,24,1,31.96,27,2,21999,4,1,100,2,3,35,114,18,23000
124,2011,124201101,89362000,32.03,35,2,32.03,68,2,43999,3,1,100,2,3,35,112,14,0
124,2011,124201101,89415000,32.03,35,2,32.03,57,2,24020,2,3,300,1,3,35,114,18,15000
124,2011,124201101,89472000,32,24,2,32,43,2,24020,2,3,300,1,3,35,113,15,18000
124,2011,124201101,89573000,32.03,35,2,32.03,57,2,24020,2,1,100,2,3,35,113,15,10400
124,2011,124201101,89615000,32.02,48,2,32.02,41,2,33080,4,1,100,2,3,35,114,18,0
124,2011,124201101,89625000,31.84,46,4,31.84,50,2,24020,2,3,300,1,3,35,114,18,8600
124,2011,124201101,89642000,32.03,35,1,32.03,29,2,24020,2,1,100,2,3,35,112,14,13800
124,2011,124201101,89650000,32.04,12,1,32.04,53,2,24020,2,1,100,2,3,35,112,14,24900
124,2011,124201101,89662000,33.28,13,2,33.28,53,2,24020,2,1,100,2,3,35,112,14,22500
124,2011,124201101,89692000,60.43,35,1,60.43,53,2,24020,2,1,100,2,3,35,114,18,6300
124,2011,124201101,89692000,60.43,35,2,60.43,61,2,24020,2,1,100,2,3,35,114,18,2800
124,2011,124201101,89735000,32.02,48,2,32.02,39,2,39999,3,3,300,1,3,35,113,15,5700
124,2011,124201101,89813000,32.04,12,1,32.04,45,2,24020,2,1,100,2,3,35,113,15,24300
124,2011,124201101,89982000,32.1,59,1,32.1,30,2,24020,2,3,300,1,3,35,114,18,7100
124,2011,124201101,90029000,31.84,46,2,31.84,42,2,24020,2,1,100,2,3,35,112,14,20500
124,2011,124201101,90033000,58.83,47,2,58.83,65,2,24020,2,1,100,2,3,35,112,14,-2100
124,2011,124201101,90139000,32.1,59,1,32.1,58,2,24020,2,1,100,2,3,35,113,15,8500
124,2011,124201101,90233000,69.33,35,1,69.33,56,2,24020,2,1,100,2,3,35,113,15,43900
124,2011,124201101,90297000,32.04,12,2,32.04,36,2,24020,2,1,100,2,3,35,112,14,12700
124,2011,124201101,90312000,32.1,59,1,32.1,55,2,24020,2,1,100,2,3,35,112,14,41200
124,2011,124201101,90433000,32.03,35,1,32.03,33,2,24020,2,1,100,2,3,35,113,15,13400
124,2011,124201101,90448000,32.03,35,3,32.03,20,2,24020,2,1,100,2,3,35,112,14,19000
124,2011,124201101,90465000,31.89,47,1,31.89,44,2,24020,2,1,100,2,3,35,113,15,0
124,2011,124201101,90557000,31.96,24,2,31.96,52,2,24020,2,1,100,2,3,35,112,14,21100
124,2011,124201101,90620000,32.03,35,2,32.03,45,2,24020,2,1,100,2,3,35,112,14,32400
124,2011,124201101,90702000,32.42,35,7,32.42,45,2,33080,2,1,100,2,3,35,113,15,1900
124,2011,124201101,90728000,34.67,59,1,34.67,52,2,24020,2,1,100,2,3,35,113,15,9100
124,2011,124201101,90751000,32.1,59,1,32.1,57,2,31011,3,1,100,2,3,35,114,18,0
124,2011,124201101,90780000,32.03,35,2,32.03,52,2,24020,2,1,100,2,3,35,112,14,28500
124,2011,124201101,90834000,32.03,35,2,32.03,40,2,24020,2,1,100,2,3,35,112,14,0
124,2011,124201101,90835000,32.03,35,1,32.03,23,2,24020,2,1,100,2,3,35,112,14,6700
124,2011,124201101,90836000,32.42,35,6,32.42,26,2,33080,4,1,100,2,3,35,114,18,10900
124,2011,124201101,90867000,32.02,48,4,32.02,29,2,33080,4,1,100,2,3,35,114,18,17900
124,2011,124201101,90913000,32.04,12,1,32.04,35,2,24020,2,1,100,2,3,35,112,14,27600
124,2011,124201101,90932000,32.1,59,2,32.1,51,2,44999,3,1,100,2,3,35,112,14,17600
124,2011,124201101,91012000,32.03,35,1,32.03,31,2,19999,3,1,100,2,3,35,113,15,22500
124,2011,124201101,91031000,32.03,35,1,32.03,46,2,32040,4,1,100,2,3,35,114,18,16500
124,2011,124201101,91187000,31.96,24,2,31.96,64,2,24020,2,1,100,2,3,35,113,15,3300
124,2011,124201101,91234000,32.03,35,1,32.03,56,2,24020,2,1,100,2,3,35,112,14,35200
124,2011,124201101,91263000,32.03,35,2,32.03,56,2,24020,2,1,100,2,3,35,112,14,27100
124,2011,124201101,91380000,32.03,35,2,32.03,47,2,43070,4,1,100,2,3,35,112,14,39900
124,2011,124201101,91468000,32.42,35,7,32.42,69,2,32040,3,1,100,2,3,35,114,18,17700
124,2011,124201101,91489000,32.03,35,3,32.03,63,2,23000,3,1,100,2,3,35,114,18,24500
124,2011,124201101,91609000,31.96,24,2,31.96,55,2,24020,2,1,100,2,3,35,114,18,20400
124,2011,124201101,91628000,32.02,48,2,32.02,64,2,24020,2,1,100,2,3,35,113,15,12500
124,2011,124201101,91751000,31.64,10,1,31.64,58,2,24020,2,2,200,2,3,35,113,15,17000
124,2011,124201101,91765000,31.17,48,1,31.17,40,2,24020,2,1,100,2,3,35,112,14,22600
124,2011,124201101,91823000,31.96,24,2,31.96,43,2,24020,2,1,100,2,3,35,113,15,0
124,2011,124201101,92050000,31.96,24,1,31.96,60,2,24020,2,1,100,2,3,35,112,14,15100
124,2011,124201101,92072000,62.54,35,6,62.54,31,2,33080,4,1,100,2,3,35,114,18,21000
124,2011,124201101,92081000,32.03,35,1,32.03,37,2,24020,2,1,100,2,3,35,112,14,12100
124,2011,124201101,92169000,32.02,48,1,32.02,46,2,24020,2,1,100,2,3,35,112,14,38100
124,2011,124201101,92182000,32.02,48,2,32.02,32,2,24020,2,1,100,2,3,35,112,14,3300
124,2011,124201101,92249000,32.1,59,1,32.1,44,2,24020,2,3,300,1,3,35,114,18,11700
124,2011,124201101,92267000,31.64,10,2,31.64,53,2,24020,2,1,100,2,3,35,113,15,14900
124,2011,124201101,92415000,107.08,12,1,107.08,32,2,24020,2,1,100,2,3,35,113,15,9800
124,2011,124201101,92459000,31.84,46,1,31.84,22,2,24020,2,1,100,2,3,35,113,15,17400
124,2011,124201101,92481000,31.69,13,2,31.69,32,2,24020,2,2,200,2,3,35,113,15,10000
124,2011,124201101,92489000,32.1,59,2,32.1,17,2,24020,2,3,300,1,3,35,114,18,13700
124,2011,124201101,92508000,32.03,35,5,32.03,40,2,33080,4,1,100,2,3,35,114,18,20700
124,2011,124201101,92542000,31.96,24,2,31.96,70,2,24020,2,3,300,1,3,35,113,15,5800
124,2011,124201101,92744000,31.96,24,1,31.96,42,2,24020,2,1,100,2,3,35,113,15,29400
124,2011,124201101,92781000,31.69,13,2,31.69,27,2,24040,3,1,100,2,3,35,112,14,24200
124,2011,124201101,92898000,31.96,24,2,31.96,34,2,24020,2,1,100,2,3,35,112,14,16600
124,2011,124201101,92900000,32.02,48,2,32.02,48,2,24020,2,1,100,2,3,35,112,14,34600
124,2011,124201101,92936000,32.1,59,4,32.1,15,2,24020,2,3,300,1,3,35,114,18,7700
124,2011,124201101,92938000,30.16,60,1,30.16,49,2,24020,2,1,100,2,3,35,113,15,6600
124,2011,124201101,92946000,32.04,12,2,32.04,41,2,24020,2,1,100,2,3,35,112,14,16700
124,2011,124201101,92960000,32.1,59,2,32.1,48,2,24020,2,3,300,1,3,35,112,14,64900
124,2011,124201101,93015000,31.96,24,1,31.96,56,2,24020,2,1,100,2,3,35,112,14,26800
124,2011,124201101,93022000,31.72,48,4,31.72,15,2,24020,2,3,300,1,3,35,114,18,6100
124,2011,124201101,93036000,31.96,24,2,31.96,51,2,24020,2,1,100,2,3,35,114,18,15900
124,2011,124201101,93042000,32.03,35,1,32.03,36,2,33080,4,1,100,2,3,35,114,18,20800
124,2011,124201101,93087000,66.53,35,1,66.53,33,2,24020,2,1,100,2,3,35,113,15,53800
124,2011,124201101,93115000,31.84,46,1,31.84,56,2,24020,2,1,100,2,3,35,112,14,26300
124,2011,124201101,93182000,32.1,59,1,32.1,46,2,24020,2,1,100,2,3,35,113,15,6000
124,2011,124201101,93206000,32.1,59,2,32.1,51,2,24020,2,1,100,2,3,35,113,15,20000
124,2011,124201101,93262000,32.1,59,2,32.1,50,2,24020,2,2,200,2,3,35,112,14,29600
124,2011,124201101,93276000,51.96,35,1,51.96,40,2,24020,2,1,100,2,3,35,112,14,31700
124,2011,124201101,93303000,32.1,59,5,32.1,67,2,31010,4,3,300,1,3,35,114,18,5800
124,2011,124201101,93340000,32.03,35,2,32.03,30,2,24020,2,1,100,2,3,35,114,18,11200
124,2011,124201101,93350000,32.1,59,1,32.1,57,2,24020,2,1,100,2,3,35,113,15,3700
124,2011,124201101,93393000,32.03,35,1,32.03,47,2,33080,3,1,100,2,3,35,114,18,12600
124,2011,124201101,93412000,42.34,35,1,42.34,50,2,31010,3,1,100,2,3,35,113,15,19900
124,2011,124201101,93427000,32.03,35,2,32.03,37,2,44999,4,3,300,1,3,35,112,14,49600
124,2011,124201101,93471000,31.96,24,1,31.96,55,2,24020,2,1,100,2,3,35,113,15,36800
124,2011,124201101,93478000,32.03,35,2,32.03,38,2,32040,3,1,100,2,3,35,112,14,2800
124,2011,124201101,93480000,31.96,24,2,31.96,49,2,24020,2,1,100,2,3,35,112,14,18000
124,2011,124201101,93670000,32.42,35,2,32.42,44,2,32110,3,1,100,2,3,35,114,18,54600
124,2011,124201101,93728000,32.03,35,1,32.03,54,2,41050,3,1,100,2,3,35,113,15,3600
124,2011,124201101,93776000,31.69,13,2,31.69,55,2,24020,2,1,100,2,3,35,112,14,21000
124,2011,124201101,93841000,32.03,35,1,32.03,66,2,31011,3,1,100,2,3,35,113,15,18900
124,2011,124201101,93846000,32.1,59,2,32.1,46,2,33080,3,1,100,2,3,35,112,14,21100
124,2011,124201101,93905000,31.96,24,3,31.96,53,2,24020,2,2,200,2,3,35,112,14,0
124,2011,124201101,93921000,31.96,24,1,31.96,43,2,24020,2,3,300,1,3,35,114,18,7800
124,2011,124201101,93996000,31.84,46,4,31.84,21,2,24020,2,1,100,2,3,35,113,15,0
124,2011,124201101,94004000,32.03,35,2,32.03,58,2,24020,2,1,100,2,3,35,112,14,33600
124,2011,124201101,94011000,32.03,35,2,32.03,43,2,24020,2,1,100,2,3,35,112,14,34400
124,2011,124201101,94120000,32.03,35,1,32.03,46,2,24020,2,1,100,2,3,35,114,18,13800
124,2011,124201101,94176000,41.42,59,6,41.42,60,2,33080,3,1,100,2,3,35,114,18,1000
124,2011,124201101,94196000,32.03,35,1,32.03,34,2,24020,2,1,100,2,3,35,113,15,34000
124,2011,124201101,94212000,31.96,24,2,31.96,41,2,24020,2,1,100,2,3,35,112,14,20500
124,2011,124201101,94238000,32.1,59,1,32.1,37,2,24020,2,1,100,2,3,35,114,18,28500
124,2011,124201101,94254000,31.17,48,1,31.17,28,2,24020,2,1,100,2,3,35,112,14,5600
124,2011,124201101,94260000,31.96,24,1,31.96,35,2,21999,3,3,300,1,3,35,113,15,12900
124,2011,124201101,94388000,32.03,35,3,32.03,34,2,24020,2,1,100,2,3,35,114,18,19100
124,2011,124201101,94415000,31.69,13,2,31.69,26,2,24020,2,1,100,2,3,35,114,18,27700
124,2011,124201101,94480000,32.42,35,3,32.42,19,2,24020,2,2,200,2,3,35,113,15,400
124,2011,124201101,94488000,32.03,35,2,32.03,20,2,24020,2,1,100,2,3,35,114,18,0
124,2011,124201101,94577000,31.96,24,1,31.96,48,2,24020,2,1,100,2,3,35,114,18,34100
124,2011,124201101,94782000,31.96,24,2,31.96,50,2,24020,2,1,100,2,3,35,112,14,23100
124,2011,124201101,94903000,32.02,48,2,32.02,46,2,44999,4,1,100,2,3,35,112,14,80500
124,2011,124201101,94911000,32.1,59,2,32.1,52,2,24020,2,1,100,2,3,35,112,14,30400
124,2011,124201101,94963000,31.96,24,1,31.96,36,2,24020,2,3,300,1,3,35,112,14,14100
124,2011,124201101,95131000,32.03,35,2,32.03,51,2,32050,3,1,100,2,3,35,114,18,0
124,2011,124201101,95225000,96.91,35,2,96.91,44,2,11000,3,1,100,2,3,35,113,15,5900
